Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-04,19.875051498413086,19.875051498413086,19.875051498413086,19.875051498413086,100,0.0,0
2021-05-05,23.104748578415702,25.300940974341277,22.856310421658545,24.098501205444336,2211300,0.0,0
2021-05-06,23.860000404551673,24.187938690185547,23.681124631399978,24.187938690185547,210500,0.0,0
2021-05-07,24.337001652550413,24.833877966964508,23.909687718885056,24.74444007873535,196100,0.0,0
2021-05-10,24.992876833138702,26.264880808999344,24.744438689876027,25.34069061279297,153400,0.0,0
2021-05-11,25.589128494262695,26.483505421771767,25.084302768529138,25.589128494262695,140400,0.0,0
2021-05-12,25.638816485673633,26.228112190653025,23.78050017324022,24.635128021240234,145100,0.0,0
2021-05-13,24.44631508563897,26.39406933131268,24.247563801396353,24.784191131591797,124700,0.0,0
2021-05-14,24.664939013270818,25.24131544041859,24.605314388512813,24.764314651489258,23600,0.0,0
2021-05-17,24.953129052237134,26.066130932219846,24.953129052237134,25.837568283081055,11300,0.0,0
2021-05-18,26.15556828080873,26.731944716342685,25.024677330202557,25.76800537109375,73200,0.0,0
2021-05-19,25.956818720772766,26.443757266847772,24.997847311069812,26.135692596435547,66200,0.0,0
2021-05-20,26.205256775220928,26.761757697935096,26.155568008190325,26.582881927490234,82700,0.0,0
2021-05-21,26.642505947631435,26.752812543872636,26.0045165987309,26.433818817138672,13900,0.0,0
2021-05-24,26.6921959059726,26.6921959059726,25.469878746221713,26.125757217407227,54200,0.0,0
2021-05-25,26.086004793010638,26.831319215668085,25.83756665212482,26.155567169189453,23800,0.0,0
2021-05-26,26.36425781852901,26.36425781852901,25.4996922009551,25.79781723022461,21200,0.0,0
2021-05-27,25.638815542035243,26.7716947604735,25.638815542035243,25.787879943847656,16000,0.0,0
2021-05-28,26.135692635463577,26.592819817327072,25.589129463351465,26.175443649291992,21400,0.0,0
2021-06-01,26.632567927117847,26.990319456294515,25.589128494262695,25.589128494262695,56400,0.0,0
2021-06-02,25.58912929534912,25.75806731214543,24.60531445474684,24.843814849853516,111800,0.0,0
2021-06-03,24.794128588089105,25.04256674269748,24.28731452523609,24.42643928527832,91400,0.0,0
2021-06-04,24.724563809522614,24.96306610107422,24.55562579200928,24.96306610107422,28600,0.0,0
2021-06-07,25.08231560615952,26.423882006457443,25.01772115589856,25.847505569458008,114400,0.0,0
2021-06-08,25.847504927862254,26.185380957933603,25.281066258458125,25.65869140625,73200,0.0,0
2021-06-09,25.618942192955036,26.28475649732554,24.903439122328447,25.53944206237793,86300,0.0,0
2021-06-10,25.46987750338362,26.582881214387577,25.05448965748716,26.31456756591797,78900,0.0,0
2021-06-11,26.30463136086382,27.427572891094886,25.569254644153204,27.049945831298828,94800,0.0,0
2021-06-14,27.129445535800336,27.994011141796463,26.950571657893637,27.099634170532227,97400,0.0,0
2021-06-15,26.841257109346298,27.427571276542466,26.53816227260882,27.407695770263672,83500,0.0,0
2021-06-16,27.377883311365526,28.013886262855188,26.394068466990106,27.22882080078125,170800,0.0,0
2021-06-17,27.328195874703486,28.118229249444035,26.83131958607251,27.119508743286133,154700,0.0,0
2021-06-18,26.83131986978559,26.861133129774437,25.658691512947964,25.777942657470703,307600,0.0,0
2021-06-21,25.966753719786524,26.56300563856941,25.743160908746464,26.23506736755371,132900,0.0,0
2021-06-22,26.185380902601235,26.90088207895253,25.996567381387962,26.712068557739258,115600,0.0,0
2021-06-23,26.612694680310625,26.741881681261802,26.433818913276212,26.553068161010742,46400,0.0,0
2021-06-24,26.652444079603352,27.601477724354403,26.384130426214224,26.871070861816406,110000,0.0,0
2021-06-25,27.049945977403667,27.258635015877672,25.489754647468555,26.036319732666016,674300,0.0,0
2021-06-28,26.16550583224879,26.16550583224879,25.529504776000977,25.529504776000977,76900,0.0,0
2021-06-29,25.539442522660952,26.04625467957861,24.004094683180853,24.396625518798828,42700,0.0,0
2021-06-30,24.25750042629598,24.555625443353538,23.85006201844876,23.99912452697754,55100,0.0,0
2021-07-01,24.187939284393018,24.98294063411667,23.850063236902283,24.33700180053711,57700,0.0,0
2021-07-02,24.06868703900281,24.620220029528596,23.944467965296376,24.158124923706055,18300,0.0,0
2021-07-06,24.15812519241253,24.15812519241253,23.472437262637737,23.909687042236328,11400,0.0,0
2021-07-07,24.635127174390913,24.635127174390913,23.850061732553378,23.944467544555664,16600,0.0,0
2021-07-08,23.810311270496946,24.356876335100758,23.64137514893317,23.750686645507812,37700,0.0,0
2021-07-09,23.72087585022589,24.635128335550387,23.72087585022589,23.860000610351562,8600,0.0,0
2021-07-12,23.959999084472656,24.450000762939453,23.450000762939453,24.0,61700,0.15,0
2021-07-13,23.899999618530273,24.5,23.75,24.350000381469727,185200,0.0,0
2021-07-14,24.450000762939453,24.799999237060547,23.65999984741211,24.420000076293945,97000,0.0,0
2021-07-15,24.3700008392334,24.858999252319336,24.3700008392334,24.690000534057617,11600,0.0,0
2021-07-16,24.5,24.6299991607666,24.010000228881836,24.149999618530273,45500,0.0,0
2021-07-19,24.299999237060547,24.299999237060547,23.920000076293945,23.959999084472656,15100,0.0,0
2021-07-20,24.350000381469727,24.768999099731445,23.850000381469727,24.219999313354492,162900,0.0,0
2021-07-21,24.0,24.424999237060547,23.350000381469727,24.0,208900,0.0,0
2021-07-22,23.75,23.75,23.3700008392334,23.440000534057617,26500,0.0,0
2021-07-23,23.5,23.75,23.125,23.670000076293945,71800,0.0,0
2021-07-26,23.75,24.389999389648438,23.5,23.8700008392334,78800,0.0,0
2021-07-27,23.670000076293945,24.1299991607666,23.5,23.81999969482422,92100,0.0,0
2021-07-28,24.170000076293945,24.65999984741211,23.510000228881836,24.399999618530273,73400,0.0,0
2021-07-29,24.420000076293945,24.735000610351562,23.739999771118164,24.350000381469727,30600,0.0,0
2021-07-30,24.399999618530273,24.729999542236328,24.0049991607666,24.3700008392334,24100,0.0,0
2021-08-03,24.399999618530273,24.579999923706055,23.829999923706055,24.450000762939453,39000,0.0,0
2021-08-04,24.299999237060547,24.479999542236328,23.75,23.899999618530273,3060000,0.0,0
2021-08-05,24.100000381469727,24.450000762939453,24.100000381469727,24.270000457763672,690000,0.0,0
2021-08-06,24.3799991607666,24.579999923706055,24.309999465942383,24.415000915527344,1180000,0.0,0
2021-08-09,24.25,25.104999542236328,23.780000686645508,24.790000915527344,3140000,0.0,0
2021-08-10,24.049999237060547,25.329999923706055,24.049999237060547,24.829999923706055,10600000,0.0,0
2021-08-11,24.5049991607666,25.350000381469727,24.5049991607666,25.100000381469727,1280000,0.0,0
2021-08-12,25.1200008392334,25.309999465942383,24.871999740600586,25.0,640000,0.0,0
2021-08-13,24.9950008392334,25.1200008392334,24.555999755859375,24.84000015258789,1770000,0.0,0
2021-08-16,24.809999465942383,25.170000076293945,24.809999465942383,25.06999969482422,1290000,0.0,0
2021-08-17,25.200000762939453,25.25,24.81999969482422,25.0,1190000,0.0,0
2021-08-18,24.68000030517578,25.25,24.5,24.889999389648438,1090000,0.0,0
